epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,733.757,1.31543,0.96376,1.28218,0.92689,0.89648,0.95822,0.65159,1.10537,0.60097,1.12169,0.0062974,0.0062974,0.0062974
189,737.542,1.34117,0.92144,1.2749,0.94584,0.90625,0.95233,0.63702,1.11737,0.59639,1.14106,0.0062776,0.0062776,0.0062776
190,741.336,1.36386,0.92686,1.2852,0.93123,0.90234,0.95818,0.63461,1.11175,0.60766,1.12086,0.0062578,0.0062578,0.0062578
191,745.132,1.34529,0.93841,1.27399,0.93333,0.91406,0.95965,0.66587,1.03796,0.57086,1.10304,0.006238,0.006238,0.006238
192,748.935,1.33338,0.9293,1.2744,0.89498,0.92969,0.96023,0.66083,1.06728,0.56967,1.10403,0.0062182,0.0062182,0.0062182
193,752.719,1.31286,0.90261,1.25571,0.92827,0.90039,0.95854,0.64811,1.07573,0.58078,1.10655,0.0061984,0.0061984,0.0061984
194,756.504,1.30631,0.9191,1.2639,0.93253,0.91777,0.96471,0.67253,1.03248,0.55579,1.08331,0.0061786,0.0061786,0.0061786
195,760.284,1.30648,0.92592,1.26005,0.93398,0.91186,0.96038,0.67033,1.12574,0.57562,1.11851,0.0061588,0.0061588,0.0061588
196,764.063,1.33883,0.92903,1.26955,0.94117,0.90039,0.96056,0.65738,1.08476,0.58046,1.10973,0.006139,0.006139,0.006139
197,767.85,1.3213,0.92314,1.27086,0.94199,0.90625,0.96521,0.6253,1.10992,0.6012,1.1178,0.0061192,0.0061192,0.0061192
198,771.651,1.33192,0.92288,1.27563,0.944,0.92196,0.96442,0.66361,1.06544,0.57238,1.09567,0.0060994,0.0060994,0.0060994
199,775.435,1.31594,0.91808,1.26867,0.92921,0.89844,0.95298,0.64531,1.08625,0.58888,1.12801,0.0060796,0.0060796,0.0060796
200,779.224,1.31511,0.91628,1.27034,0.95249,0.92773,0.97226,0.68803,1.08299,0.55573,1.11812,0.0060598,0.0060598,0.0060598
201,783.025,1.27579,0.89769,1.24401,0.91906,0.88713,0.94855,0.63422,1.20385,0.62828,1.15519,0.00604,0.00604,0.00604
202,786.828,1.32643,0.91536,1.26753,0.95155,0.92052,0.96891,0.70081,0.97568,0.52874,1.05367,0.0060202,0.0060202,0.0060202
203,790.613,1.3177,0.88711,1.25747,0.9437,0.9166,0.96826,0.707,0.96401,0.52722,1.04723,0.0060004,0.0060004,0.0060004
204,794.413,1.28746,0.88962,1.25179,0.94712,0.90954,0.96733,0.66747,1.08701,0.58026,1.11295,0.0059806,0.0059806,0.0059806
205,798.202,1.27544,0.89562,1.23808,0.92643,0.90625,0.96434,0.65969,1.11166,0.57709,1.11483,0.0059608,0.0059608,0.0059608
206,801.983,1.27976,0.88227,1.24113,0.95488,0.90945,0.97278,0.69368,0.95808,0.53035,1.049,0.005941,0.005941,0.005941
207,805.769,1.31053,0.90978,1.26829,0.94696,0.94157,0.97561,0.71708,0.92017,0.51628,1.03818,0.0059212,0.0059212,0.0059212
208,809.565,1.2904,0.88733,1.24631,0.95526,0.91742,0.96959,0.6823,1.08227,0.54142,1.11599,0.0059014,0.0059014,0.0059014
209,813.343,1.29563,0.89387,1.25236,0.95492,0.94922,0.97684,0.71284,0.96224,0.50603,1.05083,0.0058816,0.0058816,0.0058816
210,817.126,1.2682,0.86517,1.22396,0.94564,0.95136,0.97617,0.71141,1.00182,0.50918,1.0529,0.0058618,0.0058618,0.0058618
211,820.926,1.26562,0.86024,1.2167,0.95719,0.9375,0.97131,0.71011,0.94576,0.50523,1.04055,0.005842,0.005842,0.005842
212,824.727,1.24873,0.86349,1.21467,0.95097,0.94705,0.97309,0.72568,0.93571,0.51541,1.04872,0.0058222,0.0058222,0.0058222
213,828.524,1.2796,0.85846,1.2367,0.94192,0.91854,0.96855,0.68748,1.1137,0.52117,1.10839,0.0058024,0.0058024,0.0058024
214,832.307,1.25483,0.86451,1.21341,0.9504,0.89813,0.96649,0.68158,1.09832,0.54021,1.11999,0.0057826,0.0057826,0.0057826
215,836.082,1.2777,0.86982,1.22967,0.94804,0.92578,0.97347,0.71299,0.99252,0.50424,1.06221,0.0057628,0.0057628,0.0057628
216,839.86,1.24744,0.88812,1.22416,0.95256,0.94125,0.97752,0.70158,0.97756,0.51345,1.06301,0.005743,0.005743,0.005743
217,843.636,1.24214,0.83962,1.2056,0.93059,0.9375,0.97233,0.66772,1.07983,0.5386,1.08349,0.0057232,0.0057232,0.0057232
218,847.431,1.22591,0.83339,1.21253,0.92743,0.92578,0.96457,0.65133,1.12927,0.5748,1.12186,0.0057034,0.0057034,0.0057034
219,851.225,1.25139,0.84546,1.20014,0.96341,0.92574,0.97683,0.7046,1.01584,0.52344,1.06051,0.0056836,0.0056836,0.0056836
220,855.009,1.2247,0.83626,1.19784,0.9547,0.94683,0.97857,0.71897,1.02064,0.5028,1.04199,0.0056638,0.0056638,0.0056638
221,858.789,1.23164,0.84622,1.20211,0.9598,0.95117,0.98339,0.7231,1.04506,0.49208,1.05519,0.005644,0.005644,0.005644
222,862.578,1.19689,0.83004,1.17813,0.9581,0.93359,0.97603,0.68389,1.14517,0.5342,1.09748,0.0056242,0.0056242,0.0056242
223,866.369,1.22639,0.84097,1.20131,0.96534,0.93945,0.98228,0.71558,0.99015,0.50169,1.049,0.0056044,0.0056044,0.0056044
224,870.165,1.23025,0.84219,1.20772,0.95824,0.94118,0.98017,0.7004,1.00766,0.50169,1.06342,0.0055846,0.0055846,0.0055846
225,873.947,1.217,0.8161,1.19718,0.94204,0.9375,0.97441,0.7029,1.06852,0.51415,1.08647,0.0055648,0.0055648,0.0055648
226,877.736,1.23302,0.86216,1.20265,0.95035,0.94141,0.97323,0.70276,1.04859,0.51769,1.05032,0.005545,0.005545,0.005545
227,881.509,1.22492,0.85127,1.21208,0.95132,0.95413,0.98151,0.71125,0.99946,0.48697,1.06664,0.0055252,0.0055252,0.0055252
228,885.294,1.21846,0.84345,1.20587,0.94826,0.94922,0.98049,0.73285,0.94587,0.47093,1.04458,0.0055054,0.0055054,0.0055054
229,889.092,1.21141,0.84321,1.19206,0.95983,0.91602,0.97342,0.71327,0.96982,0.50253,1.04261,0.0054856,0.0054856,0.0054856
230,892.876,1.17736,0.8117,1.17668,0.95878,0.95399,0.98077,0.74243,0.84394,0.47104,0.98433,0.0054658,0.0054658,0.0054658
231,896.675,1.17822,0.79356,1.17453,0.97992,0.95326,0.98901,0.75081,0.88616,0.45141,0.99399,0.005446,0.005446,0.005446
232,900.474,1.201,0.79799,1.191,0.95502,0.95312,0.98312,0.7323,0.9178,0.46896,1.01185,0.0054262,0.0054262,0.0054262
233,904.258,1.16921,0.80878,1.17283,0.93792,0.94421,0.97543,0.70744,1.01594,0.51545,1.03159,0.0054064,0.0054064,0.0054064
234,908.05,1.1844,0.80206,1.18131,0.9155,0.93102,0.96436,0.65851,1.14872,0.58267,1.09138,0.0053866,0.0053866,0.0053866
235,911.849,1.20252,0.80551,1.19845,0.94817,0.93164,0.97331,0.71196,0.96415,0.49128,1.02016,0.0053668,0.0053668,0.0053668
236,915.637,1.20459,0.83582,1.19826,0.94895,0.94387,0.9771,0.73047,0.89169,0.46397,1.015,0.005347,0.005347,0.005347
237,919.417,1.14056,0.78641,1.1653,0.95796,0.93452,0.97968,0.74531,0.87288,0.45446,0.99877,0.0053272,0.0053272,0.0053272
238,923.193,1.20337,0.82224,1.19254,0.95851,0.95117,0.97744,0.74333,0.92313,0.48817,1.01299,0.0053074,0.0053074,0.0053074
239,926.967,1.1739,0.80538,1.17921,0.95019,0.93145,0.97886,0.70243,1.08305,0.5182,1.08213,0.0052876,0.0052876,0.0052876
240,930.736,1.17249,0.83829,1.18733,0.97469,0.94531,0.98127,0.75159,0.882,0.44917,0.99006,0.0052678,0.0052678,0.0052678
241,934.518,1.17899,0.81615,1.18471,0.94372,0.96875,0.98583,0.75583,0.86729,0.43965,0.98402,0.005248,0.005248,0.005248
242,938.308,1.19069,0.80353,1.17787,0.96592,0.94104,0.98252,0.72381,0.95814,0.47747,1.03012,0.0052282,0.0052282,0.0052282
243,942.088,1.18059,0.80819,1.16685,0.97571,0.94155,0.98473,0.72844,0.92017,0.46219,0.99934,0.0052084,0.0052084,0.0052084
244,945.883,1.15135,0.79616,1.16738,0.95861,0.94996,0.983,0.69722,0.9949,0.48785,1.04504,0.0051886,0.0051886,0.0051886
245,949.679,1.17496,0.80124,1.18537,0.96446,0.95413,0.98668,0.72296,0.98889,0.49366,1.04427,0.0051688,0.0051688,0.0051688
246,953.461,1.1411,0.77728,1.14945,0.97624,0.96314,0.98806,0.77546,0.816,0.41794,0.96334,0.005149,0.005149,0.005149
247,957.255,1.16628,0.77125,1.16796,0.98705,0.96484,0.98903,0.78248,0.81126,0.42902,0.95497,0.0051292,0.0051292,0.0051292
248,961.045,1.15652,0.78508,1.16123,0.96294,0.96422,0.98672,0.768,0.84482,0.46911,0.9711,0.0051094,0.0051094,0.0051094
249,964.833,1.19689,0.81932,1.18737,0.97634,0.95703,0.98858,0.74713,0.8791,0.45139,0.98255,0.0050896,0.0050896,0.0050896
250,968.608,1.13105,0.78504,1.15045,0.97234,0.96484,0.98933,0.75265,0.86781,0.44786,0.98374,0.0050698,0.0050698,0.0050698
251,972.395,1.14728,0.79511,1.15878,0.97407,0.95399,0.98852,0.75407,0.88079,0.43354,0.98612,0.00505,0.00505,0.00505
252,976.171,1.12977,0.745,1.13524,0.96678,0.96624,0.98809,0.7589,0.89727,0.44714,0.99642,0.0050302,0.0050302,0.0050302
253,979.972,1.16773,0.78616,1.16761,0.97631,0.96608,0.98834,0.77705,0.8182,0.42265,0.95863,0.0050104,0.0050104,0.0050104
254,983.754,1.13655,0.77061,1.15423,0.96662,0.96144,0.98622,0.77657,0.86985,0.43634,0.97775,0.0049906,0.0049906,0.0049906
255,987.542,1.12285,0.75074,1.14987,0.97221,0.95648,0.98732,0.78153,0.80115,0.42565,0.96181,0.0049708,0.0049708,0.0049708
256,991.328,1.09836,0.75317,1.12648,0.97995,0.95477,0.9872,0.76593,0.87179,0.43484,0.97671,0.004951,0.004951,0.004951
257,995.127,1.15239,0.77516,1.15964,0.96291,0.9635,0.98775,0.77837,0.80214,0.43865,0.9536,0.0049312,0.0049312,0.0049312
258,998.921,1.09226,0.74183,1.12849,0.97448,0.96972,0.98984,0.78123,0.82762,0.42648,0.9692,0.0049114,0.0049114,0.0049114
259,1002.7,1.11635,0.76227,1.13471,0.96289,0.95117,0.98353,0.7177,0.91318,0.47098,1.00096,0.0048916,0.0048916,0.0048916
260,1006.48,1.11385,0.75279,1.13903,0.98177,0.94646,0.98569,0.71342,0.93257,0.45363,1.00993,0.0048718,0.0048718,0.0048718
261,1010.27,1.11433,0.7468,1.13742,0.96707,0.9707,0.99069,0.75554,0.8564,0.4187,0.9798,0.004852,0.004852,0.004852
262,1014.08,1.1153,0.74272,1.13078,0.98409,0.97266,0.99171,0.78653,0.8379,0.40234,0.96586,0.0048322,0.0048322,0.0048322
263,1017.88,1.10614,0.74951,1.1266,0.98795,0.96105,0.99144,0.79607,0.85,0.41687,0.96501,0.0048124,0.0048124,0.0048124
264,1021.69,1.09574,0.743,1.11822,0.98599,0.96188,0.98988,0.78617,0.84339,0.41217,0.9597,0.0047926,0.0047926,0.0047926
265,1025.54,1.09724,0.74494,1.12956,0.97025,0.96094,0.98708,0.74766,0.9302,0.46426,1.00253,0.0047728,0.0047728,0.0047728
266,1029.32,1.12766,0.76341,1.15294,0.96227,0.9707,0.98995,0.75286,0.95719,0.46916,1.01329,0.004753,0.004753,0.004753
267,1033.1,1.09842,0.74868,1.12274,0.98346,0.95898,0.99123,0.77863,0.88377,0.43614,0.98189,0.0047332,0.0047332,0.0047332
268,1036.9,1.07892,0.74025,1.11529,0.96087,0.9707,0.98852,0.77516,0.84419,0.42576,0.96172,0.0047134,0.0047134,0.0047134
269,1040.68,1.10917,0.74887,1.14731,0.9762,0.96137,0.99071,0.7808,0.83368,0.41862,0.96349,0.0046936,0.0046936,0.0046936
270,1044.47,1.12623,0.76817,1.12904,0.98196,0.95668,0.98944,0.76773,0.88857,0.4405,0.98376,0.0046738,0.0046738,0.0046738
271,1048.25,1.10209,0.73568,1.12211,0.98986,0.96289,0.98928,0.7868,0.84378,0.42138,0.97269,0.004654,0.004654,0.004654
272,1052.02,1.06399,0.71992,1.10711,0.9852,0.95898,0.98997,0.80674,0.72669,0.38012,0.92225,0.0046342,0.0046342,0.0046342
273,1055.82,1.06041,0.72773,1.10596,0.98994,0.96145,0.99102,0.80154,0.73259,0.38408,0.92479,0.0046144,0.0046144,0.0046144
274,1059.59,1.07491,0.73044,1.10808,0.97639,0.96942,0.99131,0.78246,0.82184,0.41028,0.94822,0.0045946,0.0045946,0.0045946
275,1063.38,1.10115,0.76277,1.12167,0.98911,0.9668,0.99228,0.78513,0.86532,0.41059,0.96068,0.0045748,0.0045748,0.0045748
276,1067.17,1.08742,0.72555,1.12009,0.98396,0.95898,0.99172,0.77712,0.85831,0.40836,0.96294,0.004555,0.004555,0.004555
277,1070.96,1.06047,0.72481,1.10686,0.98207,0.96258,0.99042,0.77132,0.84386,0.42461,0.95347,0.0045352,0.0045352,0.0045352
278,1074.74,1.05098,0.71569,1.09258,0.97833,0.96992,0.99018,0.78888,0.81776,0.40152,0.95141,0.0045154,0.0045154,0.0045154
279,1078.5,1.08642,0.75139,1.12679,0.98602,0.96395,0.99221,0.80335,0.7614,0.38138,0.93323,0.0044956,0.0044956,0.0044956
280,1082.28,1.06239,0.70833,1.10483,0.98666,0.96484,0.99192,0.79836,0.74297,0.38548,0.9314,0.0044758,0.0044758,0.0044758
281,1086.07,1.07354,0.6984,1.10515,0.98382,0.9707,0.99286,0.81173,0.76076,0.40485,0.93112,0.004456,0.004456,0.004456
282,1089.87,1.05571,0.69524,1.09859,0.98545,0.9668,0.99172,0.80435,0.74912,0.38987,0.92463,0.0044362,0.0044362,0.0044362
283,1093.65,1.07376,0.70288,1.10824,0.98028,0.97107,0.99246,0.80326,0.74536,0.3911,0.92372,0.0044164,0.0044164,0.0044164
284,1097.42,1.08528,0.72707,1.11776,0.98279,0.96289,0.99228,0.80569,0.75229,0.39248,0.92801,0.0043966,0.0043966,0.0043966
285,1101.19,1.07585,0.7269,1.11602,0.98015,0.96417,0.99188,0.78382,0.85222,0.41457,0.96169,0.0043768,0.0043768,0.0043768
286,1104.96,1.06039,0.71595,1.11086,0.97652,0.97466,0.99233,0.79336,0.79315,0.392,0.95214,0.004357,0.004357,0.004357
287,1108.72,1.03962,0.71927,1.11154,0.98233,0.97702,0.99283,0.80992,0.78915,0.38725,0.94271,0.0043372,0.0043372,0.0043372
288,1112.5,1.03765,0.68972,1.0941,0.99204,0.97363,0.99311,0.80328,0.81457,0.40605,0.95883,0.0043174,0.0043174,0.0043174
289,1116.28,1.04231,0.71712,1.10283,0.97061,0.98047,0.99232,0.79295,0.81919,0.38211,0.96428,0.0042976,0.0042976,0.0042976
290,1120.09,1.04194,0.70125,1.09115,0.98214,0.96646,0.99348,0.80879,0.749,0.3707,0.93075,0.0042778,0.0042778,0.0042778
291,1123.88,1.01974,0.67907,1.08942,0.99249,0.96484,0.99352,0.81627,0.74615,0.37308,0.9296,0.004258,0.004258,0.004258
292,1127.68,1.02041,0.68947,1.08845,0.97648,0.97289,0.99291,0.82113,0.72525,0.36638,0.92113,0.0042382,0.0042382,0.0042382
293,1131.47,1.07353,0.70161,1.11677,0.98604,0.96547,0.99245,0.80659,0.77226,0.38851,0.93423,0.0042184,0.0042184,0.0042184
294,1135.25,1.06813,0.73628,1.11893,0.97652,0.97465,0.99187,0.79034,0.84248,0.38887,0.94623,0.0041986,0.0041986,0.0041986
295,1139.12,1.0244,0.68314,1.08797,0.98774,0.9707,0.9924,0.79374,0.85475,0.38849,0.95876,0.0041788,0.0041788,0.0041788
296,1142.94,1.01821,0.68897,1.09305,0.98251,0.96875,0.9918,0.81618,0.77135,0.37316,0.92795,0.004159,0.004159,0.004159
297,1146.72,1.05151,0.71111,1.1005,0.9849,0.9707,0.99107,0.81309,0.71398,0.36305,0.92227,0.0041392,0.0041392,0.0041392
298,1150.48,1.0609,0.71209,1.09111,0.9842,0.97333,0.99191,0.82473,0.72313,0.36076,0.91665,0.0041194,0.0041194,0.0041194
299,1154.26,1.03775,0.68917,1.0845,0.98986,0.96289,0.99143,0.81841,0.74836,0.3684,0.91927,0.0040996,0.0040996,0.0040996
300,1158.03,1.02619,0.69865,1.10002,0.98209,0.96364,0.99243,0.8293,0.70476,0.36745,0.91493,0.0040798,0.0040798,0.0040798
301,1161.81,1.00807,0.69638,1.0835,0.98227,0.97381,0.99333,0.81416,0.7433,0.37673,0.92126,0.00406,0.00406,0.00406
302,1165.59,1.03619,0.69323,1.09607,0.98805,0.96893,0.99309,0.81318,0.80217,0.38298,0.93649,0.0040402,0.0040402,0.0040402
303,1169.36,1.0302,0.68687,1.09165,0.99041,0.97461,0.99291,0.81905,0.79031,0.37222,0.93018,0.0040204,0.0040204,0.0040204
304,1173.14,1.01383,0.69479,1.0906,0.98687,0.97461,0.99358,0.82161,0.77116,0.36495,0.93279,0.0040006,0.0040006,0.0040006
305,1176.93,1.0372,0.69182,1.08934,0.98367,0.97852,0.99384,0.82492,0.74926,0.37487,0.91853,0.0039808,0.0039808,0.0039808
306,1180.73,1.00546,0.68524,1.07719,0.97418,0.98047,0.99345,0.81607,0.76983,0.39526,0.91889,0.003961,0.003961,0.003961
307,1184.52,1.00564,0.68944,1.08615,0.98394,0.97461,0.99295,0.79997,0.82006,0.40342,0.93376,0.0039412,0.0039412,0.0039412
308,1188.31,1.01522,0.68027,1.07932,0.98681,0.97852,0.99388,0.79585,0.81499,0.38875,0.94239,0.0039214,0.0039214,0.0039214
309,1192.12,1.04285,0.68141,1.08962,0.99014,0.98032,0.99409,0.8311,0.7365,0.37245,0.9112,0.0039016,0.0039016,0.0039016
310,1195.93,1.03023,0.71445,1.09043,0.99403,0.97637,0.9943,0.82491,0.73073,0.37481,0.9063,0.0038818,0.0038818,0.0038818
311,1199.75,1.01529,0.68588,1.06956,0.98437,0.98385,0.99398,0.81637,0.76248,0.37413,0.91519,0.003862,0.003862,0.003862
312,1203.56,0.98948,0.6683,1.06982,0.99403,0.97559,0.99253,0.83212,0.75018,0.37268,0.91155,0.0038422,0.0038422,0.0038422
313,1207.37,1.00275,0.6904,1.08671,0.9879,0.97852,0.99412,0.83851,0.70176,0.37136,0.90033,0.0038224,0.0038224,0.0038224
314,1211.17,1.01358,0.71614,1.09256,0.98238,0.98005,0.99399,0.83555,0.70265,0.35562,0.89949,0.0038026,0.0038026,0.0038026
315,1214.94,0.9865,0.66495,1.06685,0.9746,0.98047,0.99311,0.82189,0.75254,0.36592,0.918,0.0037828,0.0037828,0.0037828
316,1218.72,0.98186,0.66908,1.07128,0.97207,0.98047,0.99348,0.80331,0.78464,0.37553,0.92848,0.003763,0.003763,0.003763
317,1222.5,0.99317,0.68121,1.07236,0.97904,0.97852,0.99307,0.79831,0.78988,0.38242,0.92992,0.0037432,0.0037432,0.0037432
318,1226.27,0.99731,0.679,1.07798,0.98319,0.96875,0.99278,0.79223,0.74521,0.38362,0.9213,0.0037234,0.0037234,0.0037234
319,1230.05,1.01814,0.68339,1.08111,0.98419,0.97656,0.99396,0.80586,0.69713,0.35584,0.90376,0.0037036,0.0037036,0.0037036
320,1233.83,0.99245,0.6786,1.06538,0.99011,0.97461,0.99443,0.82884,0.67413,0.35926,0.8938,0.0036838,0.0036838,0.0036838
321,1237.6,0.97814,0.67468,1.06744,0.994,0.97081,0.99379,0.8188,0.74242,0.37418,0.91252,0.003664,0.003664,0.003664
322,1241.38,0.97202,0.67218,1.05951,0.9844,0.9862,0.99397,0.83318,0.70541,0.35818,0.8997,0.0036442,0.0036442,0.0036442
323,1245.16,0.97793,0.65521,1.05509,0.99411,0.98825,0.99431,0.84495,0.67024,0.34518,0.88325,0.0036244,0.0036244,0.0036244
324,1248.95,0.99893,0.6711,1.07219,0.99375,0.98047,0.99428,0.83443,0.69572,0.34931,0.8928,0.0036046,0.0036046,0.0036046
325,1252.74,0.97653,0.67182,1.06598,0.99177,0.98242,0.99449,0.83791,0.68228,0.3478,0.88832,0.0035848,0.0035848,0.0035848
326,1256.51,0.98753,0.66289,1.05353,0.9927,0.98633,0.99452,0.84174,0.68948,0.34501,0.88972,0.003565,0.003565,0.003565
327,1260.28,0.95273,0.65201,1.05908,0.99017,0.98381,0.99425,0.83911,0.72531,0.36858,0.90904,0.0035452,0.0035452,0.0035452
328,1264.07,0.97066,0.65707,1.04429,0.99209,0.97937,0.9941,0.83771,0.69257,0.34992,0.8979,0.0035254,0.0035254,0.0035254
329,1267.86,0.94998,0.63955,1.05187,0.98659,0.98438,0.99445,0.85396,0.62109,0.33751,0.8769,0.0035056,0.0035056,0.0035056
330,1271.64,0.98843,0.68904,1.0769,0.9888,0.98047,0.99445,0.84954,0.62761,0.33718,0.87765,0.0034858,0.0034858,0.0034858
331,1275.4,0.95154,0.65897,1.04542,0.98437,0.98399,0.99397,0.83919,0.6855,0.34479,0.89033,0.003466,0.003466,0.003466
332,1279.17,0.9584,0.66871,1.05736,0.98226,0.98047,0.99423,0.84364,0.68634,0.34302,0.88737,0.0034462,0.0034462,0.0034462
333,1282.95,0.96162,0.66886,1.05179,0.98335,0.98438,0.99422,0.84633,0.69922,0.34805,0.89052,0.0034264,0.0034264,0.0034264
334,1286.72,0.94047,0.63753,1.03487,0.99085,0.98242,0.99445,0.84616,0.71837,0.35429,0.89483,0.0034066,0.0034066,0.0034066
335,1290.51,0.93837,0.63558,1.04065,0.98817,0.98438,0.99416,0.82442,0.77681,0.36665,0.91656,0.0033868,0.0033868,0.0033868
336,1294.3,0.95081,0.63956,1.04282,0.99204,0.97656,0.99424,0.8319,0.74853,0.36207,0.91289,0.003367,0.003367,0.003367
337,1298.07,0.95166,0.66579,1.04977,0.99024,0.97852,0.99381,0.82274,0.74309,0.3638,0.9125,0.0033472,0.0033472,0.0033472
338,1301.84,0.95586,0.65175,1.05958,0.99306,0.97656,0.99371,0.83051,0.70697,0.3657,0.90058,0.0033274,0.0033274,0.0033274
339,1305.61,0.96887,0.66342,1.06572,0.98888,0.98047,0.99394,0.82476,0.72526,0.36441,0.90939,0.0033076,0.0033076,0.0033076
340,1309.4,0.94573,0.64717,1.05116,0.99206,0.97664,0.99397,0.82279,0.75137,0.37074,0.91462,0.0032878,0.0032878,0.0032878
341,1313.17,0.9527,0.65336,1.04524,0.99406,0.98027,0.99416,0.82717,0.72825,0.36417,0.90848,0.003268,0.003268,0.003268
342,1316.96,0.94992,0.65271,1.05089,0.99315,0.97461,0.99387,0.82419,0.70695,0.3618,0.90311,0.0032482,0.0032482,0.0032482
343,1320.74,0.96928,0.67795,1.06488,0.99007,0.97393,0.99417,0.82303,0.69871,0.35369,0.89918,0.0032284,0.0032284,0.0032284
344,1324.53,0.95369,0.65526,1.05638,0.98821,0.98207,0.99427,0.83984,0.65654,0.33869,0.88615,0.0032086,0.0032086,0.0032086
345,1328.31,0.92206,0.64361,1.0374,0.99624,0.97656,0.99429,0.84104,0.67101,0.34654,0.886,0.0031888,0.0031888,0.0031888
346,1332.1,0.91132,0.62459,1.02875,0.98824,0.98437,0.99449,0.84039,0.67472,0.34119,0.8854,0.003169,0.003169,0.003169
347,1336.06,0.93918,0.63557,1.0416,0.99019,0.9856,0.99457,0.85074,0.64548,0.33547,0.87514,0.0031492,0.0031492,0.0031492
348,1339.87,0.92456,0.63417,1.03724,0.99268,0.98828,0.99466,0.85938,0.6147,0.32925,0.86688,0.0031294,0.0031294,0.0031294
349,1343.7,0.93569,0.62792,1.04381,0.98879,0.98438,0.99447,0.85897,0.59023,0.33265,0.85922,0.0031096,0.0031096,0.0031096
350,1347.55,0.91723,0.6371,1.03236,0.98981,0.98633,0.99451,0.85877,0.60067,0.33696,0.85964,0.0030898,0.0030898,0.0030898
351,1351.33,0.93177,0.64914,1.04584,0.98829,0.98633,0.99446,0.84985,0.63399,0.34046,0.87109,0.00307,0.00307,0.00307
352,1355.13,0.92463,0.61904,1.03802,0.99017,0.98438,0.99446,0.84067,0.66791,0.33653,0.88145,0.0030502,0.0030502,0.0030502
353,1358.93,0.92143,0.63175,1.03539,0.99323,0.98242,0.99442,0.85227,0.65971,0.33672,0.87949,0.0030304,0.0030304,0.0030304
354,1362.73,0.94703,0.63288,1.0364,0.98254,0.98905,0.99461,0.85503,0.63264,0.33034,0.87165,0.0030106,0.0030106,0.0030106
355,1366.59,0.9229,0.62736,1.03399,0.98617,0.98633,0.99473,0.85912,0.63114,0.3323,0.86982,0.0029908,0.0029908,0.0029908
356,1370.5,0.90678,0.6253,1.03354,0.98519,0.98828,0.99477,0.85817,0.59639,0.32448,0.86149,0.002971,0.002971,0.002971
357,1374.42,0.8906,0.61039,1.02429,0.99379,0.97852,0.99433,0.85355,0.59583,0.32019,0.85957,0.0029512,0.0029512,0.0029512
358,1378.32,0.91982,0.62349,1.04323,0.99198,0.97852,0.99399,0.84214,0.6153,0.32566,0.86706,0.0029314,0.0029314,0.0029314
359,1382.27,0.91827,0.6413,1.03849,0.98472,0.97656,0.9935,0.83269,0.62354,0.32888,0.87672,0.0029116,0.0029116,0.0029116
360,1386.13,0.92275,0.62725,1.03043,0.98244,0.98356,0.99402,0.84302,0.60127,0.31892,0.87013,0.0028918,0.0028918,0.0028918
361,1389.98,0.9457,0.65003,1.05597,0.98626,0.99023,0.99468,0.8576,0.5728,0.31783,0.86288,0.002872,0.002872,0.002872
362,1393.91,0.90282,0.6305,1.03242,0.98254,0.98928,0.9945,0.85332,0.58939,0.32782,0.86789,0.0028522,0.0028522,0.0028522
363,1397.75,0.89312,0.61185,1.01388,0.99272,0.98242,0.99446,0.85163,0.64208,0.33306,0.87575,0.0028324,0.0028324,0.0028324
364,1401.62,0.89833,0.61713,1.02903,0.98705,0.98828,0.99457,0.84976,0.66678,0.3319,0.88141,0.0028126,0.0028126,0.0028126
365,1405.47,0.9002,0.62168,1.03019,0.99224,0.98438,0.99461,0.8578,0.63005,0.32678,0.87114,0.0027928,0.0027928,0.0027928
366,1409.33,0.89426,0.60773,1.02869,0.99408,0.98435,0.99463,0.86148,0.60511,0.32724,0.86234,0.002773,0.002773,0.002773
367,1413.2,0.90106,0.62984,1.03089,0.99215,0.98721,0.99461,0.86057,0.59534,0.32774,0.86255,0.0027532,0.0027532,0.0027532
368,1416.99,0.87773,0.60245,1.01837,0.99005,0.99023,0.99464,0.86673,0.55789,0.31802,0.85786,0.0027334,0.0027334,0.0027334
369,1420.8,0.89313,0.61868,1.03169,0.99019,0.98545,0.99464,0.86969,0.54916,0.31305,0.85466,0.0027136,0.0027136,0.0027136
370,1424.63,0.91076,0.62859,1.03247,0.99019,0.98606,0.99478,0.87477,0.53037,0.31121,0.85263,0.0026938,0.0026938,0.0026938
371,1428.54,0.87157,0.60659,1.01085,0.98906,0.98828,0.99476,0.86909,0.5381,0.31048,0.85197,0.002674,0.002674,0.002674
372,1432.39,0.87634,0.59559,1.01444,0.98649,0.99023,0.99476,0.86506,0.55055,0.32092,0.85154,0.0026542,0.0026542,0.0026542
373,1436.2,0.87676,0.60406,1.01627,0.98939,0.98828,0.99476,0.87436,0.5511,0.32107,0.84816,0.0026344,0.0026344,0.0026344
374,1440,0.89325,0.62904,1.03162,0.99149,0.98828,0.99464,0.87462,0.55523,0.31806,0.84812,0.0026146,0.0026146,0.0026146
